"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.502185458E0,9.476666608E0,9.270960684E-1,-2.094864410E-1,9.524211342E0
1.512171458E0,9.651699500E0,6.706082462E-1,5.221306300E-1,9.689047376E0
1.522156458E0,9.353922442E0,1.952008892E-1,1.281669325E0,9.443338641E0
1.532142458E0,8.840657945E0,-3.814235249E-1,2.141845034E0,9.104406458E0
1.542127458E0,8.609209362E0,-6.652122163E-1,2.914623579E0,9.113507762E0
1.552113458E0,8.710739830E0,-5.196813045E-1,3.805551549E0,9.519941157E0
1.562098458E0,8.558281283E0,-2.594984074E-1,4.898435331E0,9.864389826E0
1.572084750E0,8.372525182E0,-8.019653611E-2,5.950624831E0,1.027207600E1
1.582069750E0,8.309091078E0,1.339382952E-1,6.928555276E0,1.081960315E1
1.592055750E0,7.842994316E0,4.215786206E-1,7.729216270E0,1.101957678E1
1.602040750E0,6.732368912E0,4.817777523E-1,8.413542815E0,1.078631557E1
1.612026750E0,5.417030734E0,5.989434555E-2,9.049946750E0,1.054748053E1
1.622011750E0,3.527349215E0,-5.536240259E-1,9.764418615E0,1.039675733E1
1.631997750E0,1.525467812E0,-1.189578237E0,1.045963268E1,1.063701387E1
1.641982750E0,-2.600447566E-1,-1.645088688E0,1.096031806E1,1.108614054E1
1.651968750E0,-2.106010957E0,-1.615268766E0,1.162377238E1,1.192293838E1
1.661953750E0,-3.529081452E0,-1.512249597E0,1.205094306E1,1.264778808E1
1.671939750E0,-4.478347970E0,-1.340766111E0,1.167673529E1,1.257773435E1
1.681924750E0,-5.136024660E0,-1.168305043E0,1.091992549E1,1.212387969E1
1.691910750E0,-5.903098662E0,-8.927873844E-1,1.022689946E1,1.184200640E1
1.701895750E0,-6.764040356E0,-9.172704072E-1,9.680170763E0,1.184480194E1
1.711881750E0,-7.565319985E0,-1.295226972E0,9.108877328E0,1.191147873E1
1.721867750E0,-7.988000586E0,-1.838157171E0,8.594884853E0,1.187682705E1
1.731852750E0,-8.298104160E0,-2.064847729E0,8.261170807E0,1.188987266E1
1.741838750E0,-8.661122696E0,-2.382563792E0,7.807131003E0,1.190138442E1
1.751823750E0,-9.221040958E0,-2.912553373E0,7.231335797E0,1.207488223E1
1.761809750E0,-9.467361934E0,-3.385110431E0,6.427568178E0,1.193329574E1
1.771794750E0,-9.813335252E0,-3.576848234E0,5.142798074E0,1.164232640E1
1.781780750E0,-9.833020488E0,-3.986587485E0,3.836656398E0,1.128277909E1
1.791765750E0,-9.874437486E0,-4.235770966E0,2.593133138E0,1.105308151E1
1.801751750E0,-9.819484184E0,-4.565850967E0,1.672981369E0,1.095756047E1
1.811736750E0,-1.007005492E1,-4.937193015E0,9.211668456E-1,1.125301867E1
1.821722750E0,-1.039992442E1,-5.519791456E0,2.562858009E-1,1.177676560E1
1.831707750E0,-1.074247185E1,-6.308540502E0,-5.605123383E-1,1.247046747E1
1.841693750E0,-1.088656128E1,-6.955981641E0,-1.368933172E0,1.299141544E1
1.851678750E0,-1.057013803E1,-7.251418059E0,-2.081653796E0,1.298630681E1
1.861664750E0,-1.015320583E1,-7.471372771E0,-2.275525832E0,1.280964549E1
1.871649750E0,-9.602571194E0,-7.702985660E0,-2.328923775E0,1.252873687E1
1.881635750E0,-9.006012526E0,-7.833554571E0,-3.040370876E0,1.231733307E1
1.891620750E0,-8.414911648E0,-8.038459718E0,-3.840461181E0,1.225466094E1
1.901606750E0,-7.880965549E0,-8.344248632E0,-4.382549527E0,1.228587985E1
1.911591750E0,-7.248880953E0,-8.519234746E0,-5.012209284E0,1.225748252E1
1.921577750E0,-6.106754259E0,-8.476735429E0,-5.320166929E0,1.172397830E1
1.931562750E0,-5.340060911E0,-8.207967576E0,-5.527636081E0,1.124463174E1
1.941548750E0,-4.712477209E0,-8.371366848E0,-5.931214414E0,1.129010756E1
1.951533750E0,-4.406698528E0,-8.628332680E0,-6.244563192E0,1.152656437E1
1.961519750E0,-3.878703141E0,-8.773469929E0,-6.382753363E0,1.152205073E1
1.971504750E0,-3.611951116E0,-8.896744437E0,-6.319255525E0,1.149483549E1
1.981490750E0,-3.717708536E0,-9.226670072E0,-6.152000599E0,1.169614931E1
1.991475750E0,-3.824568449E0,-9.829510989E0,-6.164213094E0,1.221655161E1
2.001461750E0,-3.738281964E0,-1.028224686E1,-6.418165855E0,1.268432913E1
2.011446750E0,-2.883435116E0,-1.053882152E1,-6.701713715E0,1.281771913E1
2.021432750E0,-1.977705797E0,-1.044191210E1,-6.510726110E0,1.246332231E1
2.031417750E0,-1.262006893E0,-1.028282691E1,-6.300412288E0,1.212536126E1
2.041403750E0,-6.410328101E-1,-1.034029568E1,-6.433473866E0,1.219517215E1
2.051388750E0,-2.396094688E-1,-1.042526976E1,-6.725568016E0,1.240874399E1
2.061374750E0,1.211051003E-1,-1.027351463E1,-6.840309682E0,1.234299825E1
2.071359750E0,8.985587324E-1,-1.006143495E1,-6.940408167E0,1.225598411E1
2.081345750E0,1.818705239E0,-9.791590626E0,-7.127730153E0,1.224693729E1
2.091331750E0,3.074442894E0,-9.624129878E0,-7.235330615E0,1.242682921E1
2.101316750E0,4.199578163E0,-9.136735802E0,-7.132396231E0,1.232831999E1
2.111302750E0,5.311877332E0,-8.445220106E0,-6.948654495E0,1.215818994E1
2.121287750E0,6.214624863E0,-7.746455031E0,-7.043174152E0,1.217519732E1
2.131273750E0,6.806722691E0,-7.406134801E0,-6.980018960E0,1.224348689E1
2.141258750E0,7.239420742E0,-7.303845949E0,-6.447795451E0,1.213793411E1
2.151244750E0,7.879157590E0,-7.090783351E0,-5.432841606E0,1.191117546E1
2.161229750E0,8.935402134E0,-6.549784341E0,-4.207628902E0,1.185095891E1
2.171215750E0,1.028857706E1,-5.549695871E0,-3.187199138E0,1.211660763E1
2.181200750E0,1.150594631E1,-4.746038180E0,-2.198703359E0,1.263906544E1
2.191186750E0,1.220995692E1,-4.403468234E0,-1.029151470E0,1.302047362E1
2.201171750E0,1.240843598E1,-4.260218759E0,1.174787486E-1,1.311992944E1
2.211157750E0,1.246922831E1,-4.226232695E0,1.038098295E0,1.320682950E1
2.221142750E0,1.216044855E1,-3.969253122E0,1.345185290E0,1.286238713E1
2.231128750E0,1.106026919E1,-3.385332626E0,1.596886289E0,1.167647538E1
2.241113750E0,9.275012512E0,-2.649738863E0,2.402946017E0,9.940881385E0
2.251099750E0,7.602598323E0,-1.883382314E0,3.656176824E0,8.643741040E0
2.261084750E0,6.847871886E0,-1.344127529E0,5.006277283E0,8.588529585E0
2.271070750E0,6.498034728E0,-6.235364060E-1,6.871295248E0,9.477760883E0
2.281055750E0,6.252766836E0,1.084279896E-1,9.137428113E0,1.107255356E1
2.291041750E0,5.383827320E0,9.242394112E-1,1.050725357E1,1.184238965E1
2.301026750E0,3.632330709E0,1.905830652E0,1.088340378E1,1.163075641E1
2.311012750E0,1.360760518E0,2.341437547E0,1.097615349E1,1.130530603E1
2.320997750E0,-1.479367049E0,1.884393883E0,1.167197332E1,1.191530228E1
2.330983750E0,-3.906486186E0,1.050671051E0,1.262142081E1,1.325386009E1
2.340968750E0,-5.535010589E0,6.252717865E-1,1.280511226E1,1.396417584E1
2.350954750E0,-6.657371355E0,5.650374985E-1,1.235214717E1,1.404334008E1
2.360939750E0,-7.131195213E0,4.955510515E-1,1.112231634E1,1.322140071E1
2.370925750E0,-7.292888852E0,8.906674033E-1,1.010807702E1,1.249610889E1
2.380911750E0,-7.172816863E0,1.176276845E0,8.344438081E0,1.106628103E1
2.390896750E0,-6.758474976E0,1.009950968E0,6.061220822E0,9.134297061E0
2.400882750E0,-6.014688680E0,8.557537517E-1,4.395829723E0,7.498807462E0
2.410867750E0,-4.880593722E0,7.278982419E-1,2.978606152E0,5.763863768E0
2.420853750E0,-3.282452328E0,7.333672158E-1,1.811805378E0,3.820334997E0
2.430838750E0,-1.230724289E0,9.408578559E-1,6.762106097E-1,1.690312566E0
2.440824750E0,1.117463722E0,1.318107711E0,-1.417593116E-1,1.733847978E0
2.450809750E0,3.167508932E0,1.564209417E0,-3.992543167E-1,3.555174812E0
2.460795750E0,4.798244168E0,1.503358321E0,-4.714493036E-1,5.050296801E0
2.470780750E0,6.161799363E0,1.348631347E0,-6.937253594E-1,6.345694034E0
2.480766750E0,7.637123208E0,1.210322331E0,-9.535645133E-1,7.791008684E0
2.490751750E0,9.003562542E0,1.170292219E0,-5.980245656E-1,9.098975531E0
2.500737750E0,1.028986696E1,1.135546748E0,3.037394643E-2,1.035237900E1
2.510722750E0,1.144923066E1,9.355447834E-1,6.196551704E-1,1.150409054E1
2.520708750E0,1.210904801E1,6.602145280E-1,1.259758639E0,1.219228932E1
2.530693750E0,1.245586157E1,3.583098469E-1,2.069084621E0,1.263162637E1
2.540679750E0,1.235326750E1,-3.737642571E-2,2.789310147E0,1.266431467E1
2.550664750E0,1.191864162E1,-5.844736433E-1,3.309669655E0,1.238343816E1
2.560650750E0,1.109368369E1,-9.390464616E-1,3.749659769E0,1.174783276E1
2.570635708E0,1.020200786E1,-1.302386010E0,3.914966403E0,1.100473242E1
2.580621708E0,8.952069622E0,-1.739077125E0,4.447969930E0,1.014634793E1
2.590606708E0,7.836944202E0,-2.064783848E0,5.762673685E0,9.944316706E0
2.600592708E0,6.923768746E0,-2.163490988E0,7.214171880E0,1.023052016E1
2.610577708E0,5.992416050E0,-2.222373472E0,8.674884118E0,1.077504564E1
2.620563708E0,4.918797675E0,-1.999219896E0,1.014911044E1,1.145407759E1
2.630548708E0,3.446335457E0,-1.728053370E0,1.075426686E1,1.142443225E1
2.640534708E0,1.581767144E0,-1.608077714E0,1.114326106E1,1.136926420E1
2.650519708E0,-3.181539472E-1,-1.712679724E0,1.183304306E1,1.196057699E1
2.660505708E0,-2.245113294E0,-1.898572065E0,1.258451435E1,1.292343263E1
2.670490708E0,-3.549382693E0,-2.037134119E0,1.312670678E1,1.374985323E1
2.680476708E0,-4.891525092E0,-1.919725391E0,1.350808206E1,1.449415897E1
2.690462708E0,-6.581313112E0,-1.953108899E0,1.421547821E1,1.578632755E1
2.700447708E0,-7.967197947E0,-2.231481973E0,1.446702192E1,1.666584766E1
2.710433708E0,-8.866339501E0,-2.393472504E0,1.417361332E1,1.688881290E1
2.720418708E0,-9.545258541E0,-2.456963472E0,1.357133140E1,1.677288484E1
2.730404708E0,-1.047546811E1,-2.818953776E0,1.298111111E1,1.691718588E1
2.740389708E0,-1.107603212E1,-3.438035919E0,1.259337405E1,1.711991964E1
2.750375708E0,-1.136154113E1,-4.048077682E0,1.194682520E1,1.697640074E1
2.760360708E0,-1.169274731E1,-4.667338166E0,1.087039958E1,1.663339929E1
2.770346708E0,-1.227099600E1,-5.568208156E0,9.448824506E0,1.645790295E1
2.780331708E0,-1.285435985E1,-6.440053153E0,8.087476342E0,1.649594269E1
2.790317708E0,-1.313529049E1,-7.167108811E0,6.598530239E0,1.635371231E1
2.800302708E0,-1.316951074E1,-7.841202729E0,5.043676659E0,1.613564835E1
2.810288708E0,-1.316554866E1,-8.577923834E0,3.558990253E0,1.611145122E1
2.820273708E0,-1.306278034E1,-9.283894433E0,2.055668769E0,1.615712537E1
2.830259708E0,-1.297076388E1,-9.821864001E0,4.828367561E-1,1.627706544E1
2.840244708E0,-1.293187054E1,-1.019023859E1,-7.652233583E-1,1.648210559E1
2.850230708E0,-1.281442453E1,-1.051801011E1,-1.909437507E0,1.668783881E1
2.860215708E0,-1.249778260E1,-1.082667644E1,-2.955890889E0,1.679728501E1
2.870201708E0,-1.184995438E1,-1.099653805E1,-3.828194307E0,1.661325794E1
2.880186708E0,-1.102649801E1,-1.091692002E1,-4.253244200E0,1.608890573E1
2.890172708E0,-9.937305579E0,-1.092927168E1,-4.694348209E0,1.549954602E1
2.900157708E0,-8.745148355E0,-1.100844064E1,-5.313963618E0,1.503002310E1
2.910143708E0,-7.622212223E0,-1.082591396E1,-5.648362373E0,1.439453124E1
2.920128708E0,-6.563328831E0,-1.065375556E1,-5.954673443E0,1.385777502E1
2.930114708E0,-5.635037153E0,-1.063730032E1,-6.490661974E0,1.367605553E1
2.940099708E0,-5.136208262E0,-1.072192591E1,-7.090533675E0,1.384254306E1
2.950085708E0,-4.853102160E0,-1.087343896E1,-7.583245794E0,1.411700719E1
2.960071708E0,-4.339164649E0,-1.109106297E1,-7.830409938E0,1.425325743E1
2.970056708E0,-3.511684231E0,-1.117515646E1,-8.023910092E0,1.419856264E1
2.980042708E0,-2.756477154E0,-1.116108805E1,-8.327942501E0,1.419586838E1
2.990027708E0,-2.072653469E0,-1.118757009E1,-8.414985908E0,1.415166438E1
3.000013708E0,-1.369385161E0,-1.122003267E1,-8.591763609E0,1.419798403E1
3.009998708E0,-7.500253484E-1,-1.114512165E1,-8.819792156E0,1.423253344E1
3.019984708E0,-1.555380560E-1,-1.112026981E1,-8.857783855E0,1.421776802E1
3.029969708E0,9.708658397E-2,-1.113415461E1,-8.843078107E0,1.421896111E1
3.039955708E0,4.211530895E-1,-1.117071023E1,-8.529776106E0,1.406126657E1
3.049940708E0,9.417802542E-1,-1.119012416E1,-8.349963700E0,1.399384588E1
3.059926708E0,1.636751582E0,-1.105622643E1,-8.121273834E0,1.381572247E1
3.069911708E0,2.363825805E0,-1.061136091E1,-7.796839904E0,1.337831698E1
3.079897708E0,2.969534489E0,-1.012959244E1,-7.682736168E0,1.305569657E1
3.089882708E0,3.391585930E0,-9.870338588E0,-7.882785788E0,1.307917240E1
3.099868708E0,3.545884888E0,-9.836693709E0,-7.931157464E0,1.312391334E1
3.109853708E0,3.724762325E0,-9.920568509E0,-7.856518341E0,1.319152813E1
3.119839708E0,3.864085686E0,-1.001579626E1,-7.763286241E0,1.324824314E1
3.129824708E0,3.896880088E0,-1.001086823E1,-7.442267085E0,1.306868381E1
3.139810708E0,4.256857487E0,-9.821058254E0,-6.972702339E0,1.277468586E1
3.149795708E0,4.833826522E0,-9.610418158E0,-6.683157576E0,1.266454149E1
3.159781708E0,5.531311641E0,-9.564736785E0,-6.768971313E0,1.295756809E1
3.169766708E0,6.335853431E0,-9.523473569E0,-6.513294207E0,1.316292479E1
3.179752708E0,7.313749378E0,-9.377109575E0,-5.671957642E0,1.317543993E1
3.189737708E0,8.144673806E0,-8.948736125E0,-4.627702814E0,1.295496905E1
3.199723708E0,9.451386171E0,-8.476976334E0,-3.398411677E0,1.314294603E1
