"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.257757375E0,6.255422641E0,-5.180185171E0,-3.080791508E0,8.686535969E0
1.267742375E0,6.289314857E0,-5.319105075E0,-3.489875579E0,8.945814201E0
1.277728375E0,6.309825135E0,-5.389862816E0,-3.770365344E0,9.114832376E0
1.287713375E0,6.100004818E0,-5.074069317E0,-3.720247105E0,8.763359900E0
1.297698375E0,5.866831307E0,-4.902358813E0,-3.424178018E0,8.377220697E0
1.307684375E0,5.827289511E0,-4.631240965E0,-3.271053473E0,8.130528073E0
1.317669375E0,6.094435346E0,-4.326206342E0,-2.535029356E0,7.892057864E0
1.327654375E0,6.687601460E0,-4.035818702E0,-1.082820139E0,7.885705126E0
1.337640375E0,7.475854077E0,-3.993717580E0,1.502599937E-1,8.477072157E0
1.347625375E0,8.121662673E0,-4.077899067E0,7.802191275E-1,9.121370909E0
1.357610375E0,8.125910676E0,-3.982076066E0,7.826737887E-1,9.082947339E0
1.367595375E0,7.299550000E0,-3.703410340E0,2.755482835E-1,8.189908742E0
1.377581375E0,6.563843386E0,-3.572347632E0,2.708412749E-1,7.477904961E0
1.387566375E0,6.425293611E0,-2.950060630E0,7.672885948E-1,7.111679654E0
1.397551375E0,6.412216898E0,-2.488393133E0,1.750389733E0,7.097357970E0
1.407537375E0,6.480359765E0,-2.285871749E0,3.345085655E0,7.642635041E0
1.417522375E0,6.319151444E0,-2.148923673E0,4.748211590E0,8.191157503E0
1.427507375E0,5.921768821E0,-2.314045389E0,5.347117916E0,8.307455810E0
1.437492375E0,5.850245095E0,-2.109894532E0,5.109550222E0,8.048883530E0
1.447478375E0,5.446412408E0,-2.055553287E0,4.303753619E0,7.239544367E0
1.457463375E0,4.660027100E0,-1.874480806E0,4.055019497E0,6.455440649E0
1.467448375E0,3.723149370E0,-8.028042904E-1,4.551182057E0,5.934609851E0
1.477434375E0,3.332497770E0,1.990267589E-1,5.381339915E0,6.332769719E0
1.487419375E0,3.189946453E0,4.611642706E-1,6.718354306E0,7.451490819E0
1.497404375E0,2.728442093E0,3.705347668E-1,8.257245571E0,8.704240156E0
1.507389375E0,2.069285327E0,2.000358056E-1,9.742121428E0,9.961470072E0
1.517375375E0,1.473101611E0,-2.842341761E-1,1.017032882E1,1.028038937E1
1.527360375E0,6.529905854E-1,-6.841164838E-1,9.704175922E0,9.750150890E0
1.537345375E0,-6.964086376E-2,-4.504098523E-1,9.233103179E0,9.244344931E0
1.547331375E0,-6.829390007E-1,5.882317219E-1,8.722586288E0,8.769032660E0
1.557316375E0,-1.114738335E0,1.343692788E0,8.684531440E0,8.858286414E0
1.567301375E0,-1.888631068E0,1.459621294E0,9.125788645E0,9.432785380E0
1.577287375E0,-3.100402192E0,1.356217670E0,9.596618144E0,1.017579972E1
1.587272375E0,-4.139973693E0,9.266595738E-1,9.716732817E0,1.060249861E1
1.597257375E0,-4.771989293E0,5.654220991E-1,9.055397524E0,1.025142957E1
1.607242375E0,-4.751752079E0,4.498129977E-1,8.212452391E0,9.498729064E0
1.617228375E0,-4.720432638E0,3.597164677E-1,7.270878763E0,8.676264070E0
1.627213375E0,-4.588673527E0,5.543382633E-1,6.165013577E0,7.705232511E0
1.637198375E0,-4.718083811E0,5.077355160E-1,4.805575114E0,6.753640676E0
1.647184375E0,-5.202965924E0,3.902630532E-1,2.846953168E0,5.943761603E0
1.657169375E0,-5.666064819E0,3.531325029E-1,9.018517381E-1,5.748245789E0
1.667154375E0,-5.883113464E0,3.399841614E-2,-4.669463629E-1,5.901713211E0
1.677139375E0,-5.937538762E0,-5.396219909E-2,-6.033771068E-1,5.968361786E0
1.687125375E0,-5.403903151E0,-3.936952226E-2,-2.471056724E-1,5.409693192E0
1.697110375E0,-4.223916321E0,1.261585017E-1,2.563185453E-2,4.225877666E0
1.707095375E0,-2.879346158E0,1.990099847E-1,-8.709544659E-2,2.887529201E0
