"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.249013125E0,5.152505037E-1,-7.536411935E-1,5.093658074E0,5.174824703E0
1.258999125E0,6.171996322E-1,-1.034229777E0,4.982244642E0,5.125751486E0
1.268985125E0,1.006707225E0,-1.112454120E0,4.920662352E0,5.144310604E0
1.278971125E0,1.669555193E0,-1.193000685E0,4.764758626E0,5.187830947E0
1.288957125E0,2.635386288E0,-1.284774197E0,4.919865376E0,5.727214065E0
1.298943125E0,3.255279440E0,-1.275508114E0,4.880481455E0,6.003570972E0
1.308929125E0,3.189554397E0,-1.618132732E0,4.551939272E0,5.788934438E0
1.318915125E0,2.302270412E0,-2.423178260E0,4.204673134E0,5.371360916E0
1.328901125E0,1.015949042E0,-3.197754240E0,4.165048892E0,5.348403211E0
1.338887125E0,-9.814007682E-1,-3.956424039E0,3.904151393E0,5.644363271E0
1.348873125E0,-3.394122745E0,-5.107765067E0,3.150903717E0,6.894746363E0
1.358859125E0,-4.635643918E0,-5.607936478E0,2.155238374E0,7.588359409E0
1.368845125E0,-4.724321036E0,-5.389958711E0,1.009365369E0,7.238071746E0
1.378831125E0,-4.025475855E0,-4.734971447E0,-1.012838615E-1,6.215679278E0
1.388817125E0,-3.123077402E0,-4.195659944E0,-8.613989460E-1,5.300866247E0
1.398803125E0,-2.773812101E0,-4.079119381E0,-1.070891819E0,5.047777509E0
1.408789125E0,-3.057386273E0,-4.387349214E0,-1.001297089E0,5.440499960E0
1.418775125E0,-3.672977629E0,-5.234939668E0,-6.984769531E-1,6.432979717E0
1.428761125E0,-4.129069805E0,-6.360436295E0,-1.242570748E0,7.684292380E0
1.438747125E0,-4.460064311E0,-7.530125009E0,-2.580764230E0,9.124434247E0
1.448733125E0,-5.290906293E0,-8.509274599E0,-4.392695908E0,1.094062251E1
1.458719125E0,-6.327322928E0,-9.073712758E0,-6.357764118E0,1.275885744E1
1.468705125E0,-6.823205407E0,-9.074300988E0,-8.396346738E0,1.412082537E1
1.478691125E0,-7.073075643E0,-9.036155507E0,-9.738686188E0,1.505066490E1
1.488677125E0,-7.628443601E0,-9.024224848E0,-1.016392261E1,1.558637574E1
1.498663125E0,-7.983326322E0,-8.924985319E0,-1.000567122E1,1.560456083E1
1.508648875E0,-8.046811881E0,-9.139958203E0,-9.029352272E0,1.515978957E1
1.518634875E0,-8.319283944E0,-9.721802938E0,-6.904072984E0,1.453926276E1
1.528620875E0,-8.838063535E0,-9.839717889E0,-4.326119511E0,1.391570067E1
1.538606875E0,-9.116389246E0,-9.750288818E0,-2.712298516E0,1.362105900E1
1.548592875E0,-9.575988582E0,-9.900402632E0,-2.595375545E0,1.401618721E1
1.558578875E0,-1.069467086E1,-1.052891516E1,-2.992914873E0,1.530331921E1
1.568564875E0,-1.192814101E1,-1.189630526E1,-3.084298668E0,1.712645687E1
1.578550875E0,-1.287022217E1,-1.369318620E1,-2.855808776E0,1.900793547E1
1.588536875E0,-1.380877981E1,-1.512739009E1,-1.615173164E0,2.054578095E1
1.598522875E0,-1.457396048E1,-1.598001236E1,1.020153190E0,2.165183206E1
1.608508875E0,-1.587544076E1,-1.524146693E1,4.880858308E0,2.254228718E1
1.618494875E0,-1.748102770E1,-1.235776752E1,9.370875274E0,2.336908323E1
1.628480875E0,-1.841096888E1,-8.328763450E0,1.401511168E1,2.459177568E1
1.638466875E0,-1.882054529E1,-3.912453269E0,1.861174122E1,2.675662771E1
1.648452875E0,-1.858302203E1,-1.041105225E0,2.165383936E1,2.855348257E1
1.658438875E0,-1.751383760E1,-2.212159849E0,2.213943892E1,2.831577148E1
1.668424875E0,-1.505552196E1,-4.753427891E0,2.086933715E1,2.616855080E1
1.678410875E0,-1.111373964E1,-5.157727185E0,1.798039980E1,2.175803611E1
1.688396875E0,-5.531281235E0,-3.675794232E0,1.611199104E1,1.742707062E1
1.698382875E0,-1.994067475E0,-2.058507739E0,1.503036607E1,1.530116542E1
1.708368875E0,-2.252326712E0,-1.990726961E0,1.487593409E1,1.517660648E1
1.718354875E0,-3.386160007E0,-1.953664092E0,1.544744094E1,1.593443801E1
1.728340875E0,-4.325229565E0,-1.524954427E0,1.550196740E1,1.616614023E1
1.738326875E0,-4.036522122E0,-1.466307439E0,1.545810627E1,1.604358494E1
1.748312875E0,-2.004429034E0,-1.278583457E0,1.587301767E1,1.605008416E1
1.758298875E0,9.620513083E-1,-9.996215692E-1,1.632088632E1,1.637974714E1
1.768284875E0,3.824169084E0,-6.223978069E-1,1.656580981E1,1.701286875E1
1.778270875E0,5.910098364E0,-8.169968715E-1,1.647238300E1,1.751959327E1
1.788256875E0,7.091970336E0,-1.422629030E0,1.542794165E1,1.703940434E1
1.798242875E0,7.749186850E0,-2.209179815E0,1.363753825E1,1.584022796E1
1.808228875E0,8.181691943E0,-3.042244323E0,1.142589793E1,1.437868134E1
1.818214875E0,8.696702419E0,-3.757735066E0,8.922711922E0,1.301414591E1
1.828200875E0,9.365875905E0,-4.402360771E0,6.636921303E0,1.229427250E1
1.838186875E0,1.014535068E1,-4.888058277E0,4.627673578E0,1.217524607E1
1.848172875E0,1.063473223E1,-5.031642505E0,2.661787051E0,1.206234082E1
1.858158875E0,1.053286905E1,-4.918588929E0,1.042087265E0,1.167132355E1
1.868144875E0,9.841039360E0,-4.555922980E0,-1.906478816E-1,1.084614385E1
1.878130875E0,8.775878981E0,-4.064869131E0,-1.218657975E0,9.748042891E0
1.888116875E0,7.541596661E0,-3.588218145E0,-1.870589776E0,8.558626979E0
1.898102875E0,6.333609855E0,-3.148490571E0,-2.231944780E0,7.416817657E0
1.908088875E0,5.207026230E0,-2.809319319E0,-2.429270182E0,6.395838554E0
1.918074875E0,4.121729503E0,-2.539421492E0,-2.595864957E0,5.493253179E0
1.928060875E0,3.210313767E0,-2.357049175E0,-2.730942070E0,4.829062009E0
1.938046875E0,2.331325519E0,-2.073811364E0,-2.832056217E0,4.213824232E0
1.948032875E0,1.596077327E0,-1.604247641E0,-3.039569222E0,3.789466240E0
1.958018875E0,9.238938408E-1,-1.291766151E0,-3.171059654E0,3.546527731E0
1.968004875E0,3.786962374E-1,-1.194797608E0,-3.297547207E0,3.527714522E0
1.977990875E0,-9.455057345E-2,-1.123075880E0,-3.415998933E0,3.597122176E0
1.987976875E0,-7.272636728E-1,-9.862534455E-1,-3.266945804E0,3.489203806E0
1.997962875E0,-1.209390942E0,-8.476473912E-1,-3.070848318E0,3.407527247E0
2.007948875E0,-1.370613223E0,-7.025063425E-1,-2.866356568E0,3.253935424E0
2.017934875E0,-1.579696937E0,-4.590440702E-1,-2.538896120E0,3.025253275E0
2.027920875E0,-1.752171965E0,-1.713355516E-1,-2.091501092E0,2.733832343E0
2.037906875E0,-1.769715658E0,1.509659719E-1,-1.601388645E0,2.391470223E0
2.047892875E0,-1.656999759E0,4.583375803E-1,-1.148408357E0,2.067501703E0
2.057878875E0,-1.527144209E0,6.045546629E-1,-8.047481972E-1,1.829009414E0
2.067864875E0,-1.416987929E0,6.246826065E-1,-5.163717073E-1,1.632397895E0
2.077850875E0,-1.359415659E0,6.618406387E-1,-2.923601979E-1,1.539973522E0
2.087836875E0,-1.333273488E0,6.385763218E-1,-1.356618351E-1,1.484520814E0
2.097822875E0,-1.256689728E0,5.310666739E-1,-3.173693240E-2,1.364664104E0
2.107808875E0,-1.178406620E0,4.745955442E-1,6.142090738E-2,1.271870913E0
2.117794875E0,-1.115606500E0,5.026099564E-1,2.764908546E-1,1.254448813E0
2.127780875E0,-1.112074709E0,5.512859071E-1,6.732606894E-1,1.412057458E0
2.137766875E0,-1.170167601E0,5.807946118E-1,1.174104531E0,1.756455534E0
2.147752875E0,-1.130875773E0,6.674728230E-1,1.766752582E0,2.201321119E0
2.157738875E0,-9.765464828E-1,8.152335705E-1,2.352967526E0,2.674828029E0
2.167724875E0,-7.272611146E-1,9.755402501E-1,2.918935316E0,3.162399546E0
2.177710875E0,-5.165507052E-1,1.193768571E0,3.613141317E0,3.840142993E0
2.187696875E0,-3.146432059E-1,1.341483125E0,4.297493005E0,4.512983874E0
2.197682875E0,-1.125282034E-1,1.193285445E0,4.998377110E0,5.140074560E0
2.207668875E0,-3.537156165E-2,1.037696152E0,5.588255920E0,5.683895555E0
2.217654875E0,1.573171444E-1,9.691891506E-1,6.051239625E0,6.130381496E0
2.227640875E0,5.070668869E-1,9.997638027E-1,6.463278878E0,6.559772736E0
2.237626875E0,9.415094550E-1,1.309588611E0,6.869255739E0,7.056070917E0
2.247612875E0,1.522129052E0,1.711166318E0,7.276352926E0,7.628255300E0
2.257598875E0,2.066604232E0,2.063365021E0,7.744129009E0,8.276464364E0
2.267584875E0,2.394099472E0,2.185088263E0,8.004544113E0,8.635916249E0
2.277570875E0,2.398001904E0,1.876296951E0,7.918167874E0,8.483412395E0
2.287556875E0,2.391892440E0,1.485521389E0,7.554888552E0,8.062522203E0
2.297542875E0,2.205847487E0,1.236448129E0,7.210239043E0,7.640818946E0
2.307528875E0,2.084677537E0,1.030459419E0,7.117595758E0,7.487849920E0
2.317514875E0,1.915294371E0,8.208891436E-1,7.144604632E0,7.442283713E0
2.327500875E0,1.576845981E0,3.469375241E-1,7.126996912E0,7.307591523E0
2.337486875E0,1.166023679E0,-2.949296106E-1,7.071437838E0,7.172992945E0
2.347472875E0,7.922895348E-1,-9.579458320E-1,6.535112507E0,6.652298731E0
2.357458875E0,5.763702795E-1,-1.880574481E0,5.775262740E0,6.101018177E0
2.367444875E0,3.864348811E-1,-2.815225299E0,4.791195642E0,5.570491996E0
2.377430875E0,3.790890241E-1,-3.683779483E0,3.811961852E0,5.314601859E0
2.387416875E0,4.352398360E-1,-4.677707618E0,2.830427182E0,5.484678688E0
