"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.733242458E0,-2.811184580E0,-1.599071043E1,7.637921938E0,1.794278212E1
1.743228458E0,-3.024559420E0,-1.663723823E1,6.599428371E0,1.815208281E1
1.753213458E0,-1.906429700E0,-1.753472152E1,6.261003808E0,1.871633248E1
1.763199458E0,9.563320005E-1,-1.773358766E1,6.252134167E0,1.882774240E1
1.773184458E0,6.639532084E0,-1.623328451E1,5.000534148E0,1.823755066E1
1.783170458E0,1.410482667E1,-1.339242414E1,2.077808082E0,1.956068624E1
1.793156458E0,1.911426262E1,-1.028785551E1,1.071145003E0,2.173343871E1
1.803141458E0,1.898560985E1,-7.645643771E0,3.236947834E0,2.072165730E1
1.813127458E0,1.468813672E1,-6.357053096E0,6.825312159E0,1.739937845E1
1.823112458E0,9.605862007E0,-6.044519420E0,9.157504528E0,1.458316458E1
1.833098458E0,7.005292380E0,-6.163954062E0,9.088469961E0,1.302569527E1
1.843083458E0,6.930587184E0,-6.864236489E0,6.740090160E0,1.185662670E1
1.853069458E0,8.209977849E0,-7.632656520E0,3.037074215E0,1.161400024E1
1.863055458E0,1.039164593E1,-7.742391216E0,-5.283026585E-1,1.296958097E1
1.873040458E0,1.274829369E1,-7.469567150E0,-2.969200028E0,1.507081863E1
1.883026458E0,1.422703114E1,-6.948013641E0,-3.586528007E0,1.623411506E1
1.893011458E0,1.495966154E1,-6.183643976E0,-2.227738878E0,1.633988209E1
1.902997458E0,1.551638429E1,-5.295647800E0,3.457271504E-1,1.639882906E1
1.912982458E0,1.592833818E1,-4.457705544E0,2.454124357E0,1.672141807E1
1.922968458E0,1.649752837E1,-3.986446567E0,3.362046089E0,1.730212566E1
1.932954458E0,1.722027697E1,-4.007383985E0,3.283375603E0,1.798270337E1
1.942939458E0,1.794112639E1,-4.222968780E0,2.573204950E0,1.861018176E1
1.952925458E0,1.868511208E1,-4.219717728E0,1.333835844E0,1.920204544E1
1.962910458E0,1.901693923E1,-4.359894198E0,1.759970981E-1,1.951111555E1
1.972896458E0,1.844514001E1,-4.775558433E0,-5.121991342E-1,1.906020714E1
1.982882458E0,1.693808800E1,-4.924622086E0,-8.347283337E-1,1.765920438E1
1.992867458E0,1.494484820E1,-5.310208536E0,-6.048158142E-1,1.587175493E1
2.002853458E0,1.306230204E1,-5.618584258E0,8.640722930E-2,1.421969373E1
2.012838458E0,1.197827620E1,-5.601072432E0,1.077326680E0,1.326694185E1
2.022824458E0,1.188557445E1,-5.767770703E0,2.129002063E0,1.338158094E1
2.032810458E0,1.225462497E1,-6.099929974E0,3.050839146E0,1.402471384E1
2.042795458E0,1.220539726E1,-6.556503376E0,4.150557738E0,1.446328415E1
2.052781458E0,1.150503180E1,-7.249025964E0,5.463304430E0,1.465475450E1
2.062766458E0,1.064626644E1,-7.775829104E0,6.692280986E0,1.478489541E1
2.072752458E0,9.929159238E0,-8.270766672E0,7.774522251E0,1.508101392E1
2.082737458E0,9.168227152E0,-8.834716004E0,8.782010956E0,1.546713653E1
2.092723458E0,8.416114420E0,-9.465428259E0,9.595960332E0,1.589049303E1
2.102709458E0,7.445434522E0,-1.028247257E1,1.026653540E1,1.632683332E1
