"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.375221667E0,-5.953872959E0,-2.711312383E0,1.354005815E0,6.680804577E0
2.385206667E0,-5.795981764E0,-3.387444055E0,9.612688047E-1,6.781756377E0
2.395191667E0,-5.670687627E0,-4.068257008E0,5.846736181E-1,7.003517437E0
2.405177667E0,-5.441625878E0,-4.748860631E0,3.377782993E-1,7.230287938E0
2.415162667E0,-5.112352207E0,-5.388575844E0,2.849212240E-1,7.433308471E0
2.425147667E0,-4.754424257E0,-5.938409413E0,4.321098214E-1,7.619447176E0
2.435133667E0,-4.367288294E0,-6.515161223E0,7.990388297E-1,7.884097657E0
2.445118667E0,-3.977443902E0,-7.033183014E0,1.256608013E0,8.177089152E0
2.455104667E0,-3.599051574E0,-7.561095371E0,1.602057567E0,8.525838603E0
2.465089667E0,-3.288183769E0,-7.970578222E0,1.908173924E0,8.830820880E0
2.475074667E0,-2.729583762E0,-8.284791804E0,2.290318118E0,9.018534240E0
2.485060667E0,-2.041475969E0,-8.602312571E0,2.823018760E0,9.280993515E0
2.495045667E0,-1.310968553E0,-8.928111826E0,3.275000929E0,9.599763039E0
2.505030417E0,-7.317949726E-1,-9.154012570E0,3.483258870E0,9.821637459E0
2.515016417E0,-2.287011956E-1,-9.086563768E0,3.262098463E0,9.657081947E0
2.525001417E0,1.346589097E-1,-8.983267441E0,2.791379476E0,9.407923593E0
2.534986417E0,5.005456700E-1,-8.927797830E0,2.276696299E0,9.227104968E0
2.544972417E0,6.619216226E-1,-9.019735356E0,1.852837629E0,9.231834780E0
2.554957417E0,7.905423868E-1,-8.961567839E0,1.304588072E0,9.090467834E0
2.564943417E0,1.128158572E0,-8.570098506E0,8.000796340E-1,8.680982524E0
2.574928417E0,1.724880963E0,-8.016321575E0,6.445062755E-1,8.225084454E0
2.584913417E0,2.083212079E0,-7.578704261E0,7.210751259E-1,7.892811931E0
2.594899417E0,2.387996441E0,-7.237292356E0,9.025064801E-1,7.674336818E0
2.604884417E0,2.776546260E0,-6.906069224E0,1.342789686E0,7.563470460E0
2.614869417E0,2.793815134E0,-6.474791461E0,1.807524632E0,7.279798951E0
2.624855417E0,3.013774815E0,-5.937923509E0,1.921996742E0,6.930789689E0
2.634840417E0,3.494378812E0,-5.335451551E0,1.589229360E0,6.572927544E0
2.644825417E0,3.530631257E0,-4.930204423E0,1.018120113E0,6.148889435E0
2.654811417E0,3.608307716E0,-4.568612607E0,4.308111548E-1,5.837611153E0
2.664796417E0,3.866148584E0,-4.120118303E0,1.195767295E-1,5.651263425E0
2.674782417E0,4.007057126E0,-3.589498100E0,4.832519084E-1,5.401345742E0
2.684767417E0,4.022887293E0,-2.999766641E0,1.195136966E0,5.158543829E0
2.694752417E0,4.103268966E0,-2.381774418E0,1.685851383E0,5.035053175E0
2.704738417E0,4.294268850E0,-1.800490431E0,1.711365416E0,4.960975946E0
2.714723417E0,4.522823646E0,-1.294070685E0,1.758899771E0,5.022378030E0
2.724708417E0,5.074296189E0,-8.482643455E-1,1.992153974E0,5.516947677E0
2.734694417E0,6.013675357E0,-3.459089988E-1,1.984988796E0,6.342249195E0
2.744679417E0,7.526513184E0,2.769434291E-1,1.642995678E0,7.708730970E0
2.754665417E0,9.524019114E0,9.196951014E-1,1.287786098E0,9.654593321E0
2.764650417E0,1.131287826E1,1.511699374E0,1.126953753E0,1.146893519E1
2.774635417E0,1.257087981E1,1.907098036E0,9.940120429E-1,1.275351333E1
2.784621417E0,1.370277563E1,2.160928591E0,6.620673645E-1,1.388790861E1
2.794606417E0,1.443418045E1,2.201666728E0,3.479602021E-1,1.460527227E1
2.804591417E0,1.454345205E1,2.144825944E0,2.175941902E-1,1.470236794E1
2.814577417E0,1.416764448E1,2.071002508E0,1.264331746E-1,1.431877044E1
2.824562417E0,1.347579257E1,1.732377385E0,1.714204824E-1,1.358777030E1
2.834548417E0,1.267574378E1,1.220009851E0,2.439201093E-1,1.273665582E1
2.844533417E0,1.203333826E1,7.632949466E-1,3.039873862E-1,1.206135387E1
2.854518417E0,1.151455107E1,3.360272044E-1,4.764065731E-1,1.152930023E1
2.864504417E0,1.092562068E1,-7.965603411E-2,8.149287844E-1,1.095626037E1
2.874489417E0,1.033795680E1,-5.097637689E-1,1.136398468E0,1.041271393E1
2.884474417E0,9.631207933E0,-1.076186473E0,1.539934701E0,9.812733689E0
2.894460417E0,8.739961874E0,-1.819672807E0,2.107611633E0,9.172795075E0
2.904445417E0,7.819680297E0,-2.646674922E0,2.575987347E0,8.648005487E0
2.914430417E0,6.781313031E0,-3.213709829E0,2.750359797E0,7.992409918E0
2.924416417E0,5.979859155E0,-3.552572933E0,2.779961033E0,7.490505544E0
2.934401417E0,5.589348764E0,-4.005611694E0,2.715465075E0,7.393206018E0
2.944387417E0,5.433567245E0,-4.432720976E0,2.715683177E0,7.519814052E0
2.954372417E0,5.184003988E0,-4.878443116E0,2.896465636E0,7.685220736E0
2.964357417E0,4.758988593E0,-5.411272981E0,3.300581620E0,7.926139460E0
2.974343417E0,4.334886826E0,-5.990671826E0,3.805194577E0,8.316182928E0
